Area_sqft,bathrooms,balconies,current_floor,total_floors,furnishing_status,Mapped_Area,facing,property_age_bucket,is_ready_to_move,is_built_up_area,is_carpet_area,is_super_built_up_area,Bedrooms,price
1183.0,3.0,1.0,13.0,13.0,0.0,19.0,8.0,3.0,1,False,True,False,3.0,110.0
1170.0,2.0,1.0,2.0,5.0,3.0,19.0,9.0,1.0,1,False,False,True,2.0,45.0
859.0,3.0,1.0,4.0,9.0,0.0,32.0,0.0,4.0,1,False,True,False,3.0,68.0
1773.0,3.0,3.0,2.0,6.0,0.0,9.0,8.0,3.0,1,False,False,True,3.0,76.0
1548.0,3.0,2.0,3.0,7.0,0.0,13.0,8.0,4.0,0,False,False,True,3.0,58.0
819.0,2.0,1.0,5.0,5.0,2.0,19.0,8.0,1.0,1,False,True,False,2.0,55.0
1395.0,2.0,1.0,5.0,5.0,0.0,19.0,8.0,2.0,1,False,False,True,2.0,55.0
2475.0,3.0,1.0,4.0,8.0,0.0,11.0,8.0,4.0,1,False,True,False,3.0,140.0
4383.0,4.0,2.0,2.0,12.0,1.0,16.0,8.0,3.0,1,False,False,True,4.0,215.0
1386.0,2.0,1.0,1.0,5.0,0.0,19.0,8.0,3.0,1,True,False,False,2.0,58.0
635.0,2.0,1.0,2.0,4.0,2.0,16.0,8.0,2.0,1,True,False,False,2.0,52.0
1170.0,2.0,3.0,2.0,6.0,0.0,6.0,8.0,4.0,1,False,False,True,2.0,45.0
1325.0,2.0,1.0,7.0,25.0,3.0,5.0,8.0,3.0,0,False,False,True,2.0,114.0
1278.0,2.0,1.0,2.0,6.0,1.0,19.0,8.0,1.0,1,False,True,False,2.0,65.0
3240.0,4.0,3.0,10.0,13.0,3.0,11.0,7.0,0.0,1,False,False,True,4.0,210.0
529.0,1.0,2.0,7.0,33.0,0.0,5.0,8.0,3.0,0,False,False,False,1.0,95.0
1242.0,2.0,1.0,3.0,3.0,3.0,13.0,8.0,0.0,1,False,True,False,2.0,40.0
2300.0,3.0,1.0,13.0,14.0,2.0,9.0,2.0,3.0,1,True,False,False,3.0,110.0
970.0,3.0,2.0,3.0,7.0,0.0,10.0,8.0,3.0,1,False,True,False,3.0,37.74
1935.0,3.0,1.0,5.0,5.0,3.0,19.0,0.0,3.0,1,False,False,True,3.0,75.0
1215.0,2.0,1.0,4.0,8.0,1.0,11.0,0.0,3.0,1,False,False,True,2.0,52.0
1350.0,2.0,1.0,4.0,8.0,0.0,6.0,8.0,3.0,1,False,False,True,2.0,43.0
3230.0,4.0,3.0,6.0,13.0,0.0,11.0,8.0,3.0,1,False,False,True,3.0,145.0
900.0,2.0,1.0,5.0,8.0,1.0,14.0,8.0,4.0,1,False,True,False,2.0,50.0
1593.0,2.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,0,False,False,True,2.0,63.72
365.0,1.0,1.0,0.0,5.0,3.0,6.0,8.0,2.0,1,False,True,False,1.0,22.0
2844.0,3.0,3.0,2.0,12.0,0.0,14.0,8.0,3.0,1,False,True,False,3.0,137.0
1625.3489,2.0,1.0,3.0,7.0,1.0,10.0,8.0,4.0,1,True,False,False,2.0,50.0
1152.0,2.0,1.0,3.0,7.0,0.0,33.0,8.0,4.0,1,False,True,False,2.0,53.0
1377.0,2.0,2.0,4.0,5.0,0.0,19.0,8.0,1.0,1,False,False,True,2.0,60.0
678.1256999999999,2.0,1.0,3.0,7.0,0.0,13.0,8.0,3.0,1,False,True,False,3.0,35.0
2109.0,3.0,2.0,12.0,14.0,2.0,19.0,4.0,3.0,1,False,True,False,3.0,93.0
1377.0,2.0,2.0,4.0,8.0,0.0,16.0,8.0,3.0,1,False,True,False,2.0,95.0
3100.0,4.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,4.0,325.0
2025.0,3.0,1.0,5.0,8.0,2.0,14.0,8.0,3.0,1,False,False,True,3.0,80.0
2385.0,3.0,1.0,10.0,13.0,3.0,14.0,9.0,3.0,0,False,False,True,3.0,100.0
1260.0,2.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,True,False,2.0,65.0
1134.0,3.0,2.0,2.0,6.0,0.0,0.0,6.0,4.0,1,False,True,False,3.0,100.0
2655.0,3.0,1.0,5.0,8.0,0.0,14.0,8.0,4.0,0,False,False,True,3.0,145.0
1791.0,3.0,2.0,3.0,7.0,0.0,13.0,8.0,4.0,1,False,True,False,3.0,75.0
1250.0,2.0,1.0,2.0,5.0,1.0,33.0,4.0,2.0,1,False,True,False,2.0,50.0
1890.0,3.0,1.0,4.0,6.0,2.0,19.0,8.0,0.0,1,False,True,False,3.0,80.0
675.0,1.0,1.0,4.0,8.0,0.0,17.0,8.0,4.0,1,False,True,False,1.0,35.0
1135.0,2.0,2.0,3.0,7.0,0.0,19.0,8.0,3.0,1,False,False,True,2.0,60.0
1287.0,2.0,1.0,10.0,13.0,0.0,13.0,8.0,3.0,0,False,False,True,2.0,53.0
1260.0,2.0,1.0,4.0,8.0,1.0,11.0,8.0,3.0,1,False,True,False,2.0,65.0
4248.0,3.0,2.0,5.0,8.0,0.0,14.0,8.0,4.0,1,False,True,False,5.0,180.0
529.0,1.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,True,False,1.0,110.0
2475.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,0,True,False,False,3.0,115.0
850.0,2.0,2.0,3.0,7.0,0.0,19.0,8.0,3.0,1,False,False,True,2.0,52.0
612.0,2.0,1.0,5.0,13.0,3.0,5.0,8.0,3.0,1,False,True,False,2.0,62.3
2098.9605,3.0,2.0,3.0,7.0,0.0,13.0,8.0,4.0,1,False,True,False,3.0,46.0
2066.6688,3.0,1.0,1.0,13.0,3.0,6.0,2.0,0.0,1,False,True,False,3.0,72.0
1245.0,2.0,1.0,13.0,14.0,1.0,19.0,8.0,0.0,1,False,False,True,2.0,60.0
2313.0,3.0,1.0,10.0,11.0,3.0,19.0,2.0,3.0,1,False,True,False,3.0,137.0
2376.0,3.0,1.0,4.0,8.0,0.0,11.0,8.0,4.0,1,True,False,False,3.0,120.0
1260.0,2.0,3.0,3.0,5.0,0.0,14.0,8.0,3.0,1,False,True,False,2.0,58.0
1190.0,3.0,2.0,3.0,7.0,0.0,33.0,8.0,3.0,1,False,True,False,3.0,72.0
1332.0,2.0,1.0,3.0,7.0,0.0,13.0,8.0,4.0,1,False,False,True,2.0,51.0
2907.0,4.0,2.0,4.0,8.0,2.0,19.0,8.0,3.0,1,True,False,False,4.0,205.0
2232.0,3.0,1.0,5.0,8.0,1.0,14.0,8.0,3.0,1,False,True,False,3.0,175.0
1177.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,3.0,0,False,True,False,2.0,115.0
3942.0,6.0,1.0,4.0,7.0,0.0,19.0,8.0,3.0,1,False,False,True,4.0,365.0
1125.0,2.0,1.0,2.0,6.0,0.0,6.0,8.0,3.0,1,False,False,True,2.0,34.99
2030.0,3.0,2.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,3.0,247.00000000000003
2250.0,3.0,1.0,4.0,8.0,1.0,11.0,8.0,4.0,1,False,False,True,3.0,161.0
1599.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,2.0,142.0
630.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,1,False,True,False,2.0,155.0
3204.0,1.0,1.0,3.0,7.0,1.0,33.0,8.0,3.0,1,True,False,False,2.0,90.0
786.0,2.0,1.0,12.0,21.0,3.0,5.0,1.0,3.0,1,True,False,False,2.0,130.0
1200.0,2.0,2.0,5.0,8.0,0.0,9.0,8.0,3.0,1,False,False,True,2.0,48.0
1575.0,3.0,3.0,3.0,7.0,1.0,15.0,8.0,4.0,1,False,True,False,3.0,70.0
1278.0,2.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,True,False,2.0,56.0
3186.0,4.0,2.0,4.0,8.0,0.0,19.0,4.0,4.0,0,True,False,False,4.0,140.0
1200.0,2.0,1.0,4.0,8.0,0.0,9.0,8.0,4.0,1,False,True,False,2.0,55.0
693.0,1.0,1.0,4.0,8.0,0.0,19.0,8.0,3.0,1,False,False,True,1.0,36.0
1310.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,1,False,False,True,2.0,150.0
1332.0,2.0,1.0,5.0,8.0,0.0,14.0,8.0,4.0,0,False,True,False,2.0,69.0
3186.0,4.0,2.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,True,False,4.0,140.0
2669.0,3.0,1.0,4.0,8.0,0.0,11.0,8.0,4.0,1,False,True,False,3.0,140.0
842.0,3.0,1.0,1.0,13.0,3.0,19.0,3.0,0.0,1,False,True,False,3.0,80.0
1890.0,3.0,1.0,4.0,8.0,0.0,11.0,8.0,4.0,1,False,True,False,3.0,86.0
2142.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,True,False,3.0,110.0
2439.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,0,False,False,True,3.0,101.0
650.0,1.0,1.0,2.0,6.0,0.0,6.0,8.0,4.0,1,False,True,False,1.0,20.0
2502.0,3.0,1.0,5.0,10.0,0.0,19.0,8.0,3.0,1,False,False,True,3.0,120.0
1030.0,3.0,1.0,6.0,13.0,0.0,9.0,8.0,3.0,0,False,True,False,3.0,97.0
1530.0,2.0,1.0,5.0,8.0,0.0,11.0,8.0,2.0,1,True,False,False,2.0,70.0
791.0,2.0,3.0,7.0,11.0,3.0,19.0,9.0,3.0,1,False,True,False,3.0,71.0
2368.058,3.0,1.0,4.0,8.0,0.0,11.0,8.0,4.0,1,False,True,False,3.0,90.0
4248.0,4.0,3.0,4.0,8.0,0.0,9.0,8.0,4.0,1,False,False,True,5.0,207.0
1836.0,3.0,1.0,4.0,8.0,0.0,16.0,8.0,4.0,0,False,False,True,3.0,83.0
2970.0,4.0,2.0,5.0,8.0,0.0,14.0,8.0,4.0,1,True,False,False,4.0,141.0
2025.0,3.0,1.0,2.0,5.0,3.0,11.0,0.0,2.0,1,False,False,True,3.0,85.0
1845.0,3.0,1.0,6.0,13.0,3.0,16.0,0.0,3.0,0,False,False,True,3.0,78.8
1875.0,3.0,1.0,2.0,25.0,0.0,5.0,8.0,3.0,0,False,False,True,3.0,169.0
1656.0,2.0,1.0,4.0,8.0,0.0,16.0,0.0,3.0,0,False,False,True,2.0,71.5
1845.0,3.0,1.0,4.0,5.0,3.0,19.0,0.0,2.0,1,False,False,True,3.0,96.0
2412.0,4.0,3.0,6.0,18.0,3.0,14.0,0.0,3.0,0,False,False,True,3.0,113.0
4005.0,4.0,3.0,4.0,8.0,0.0,19.0,0.0,3.0,0,False,False,True,4.0,175.0
2394.0,4.0,2.0,6.0,13.0,3.0,19.0,0.0,3.0,0,False,False,True,3.0,93.0
2025.0,3.0,1.0,11.0,13.0,3.0,14.0,0.0,3.0,1,False,False,True,3.0,107.0
2106.0,3.0,1.0,10.0,13.0,0.0,9.0,0.0,3.0,0,False,False,True,3.0,99.0
2475.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,False,True,3.0,95.0
6750.0,4.0,1.0,10.0,18.0,3.0,9.0,3.0,3.0,0,False,False,True,4.0,375.0
3645.0,4.0,1.0,3.0,20.0,0.0,8.0,9.0,3.0,0,False,False,True,4.0,230.0
2790.0,3.0,1.0,3.0,12.0,3.0,9.0,9.0,3.0,0,False,False,True,3.0,132.0
2412.0,3.0,1.0,2.0,8.0,3.0,16.0,9.0,3.0,1,False,False,True,3.0,131.0
6075.0,6.0,1.0,12.0,20.0,0.0,8.0,9.0,3.0,0,False,False,True,6.0,425.0
6300.0,6.0,1.0,7.0,20.0,0.0,8.0,9.0,3.0,0,False,False,True,6.0,450.0
3807.0,4.0,1.0,12.0,20.0,0.0,8.0,9.0,3.0,0,False,False,True,4.0,250.0
3699.0,4.0,1.0,13.0,20.0,0.0,8.0,9.0,3.0,0,False,False,True,4.0,240.0
3537.0,4.0,1.0,9.0,20.0,3.0,8.0,9.0,3.0,0,False,False,True,4.0,220.00000000000003
1231.0,3.0,2.0,4.0,9.0,3.0,19.0,2.0,0.0,1,False,True,False,3.0,115.0
2259.0,3.0,1.0,5.0,13.0,0.0,14.0,8.0,3.0,1,False,False,True,3.0,121.0
1845.0,3.0,1.0,2.0,14.0,3.0,8.0,0.0,3.0,1,False,False,True,3.0,78.0
819.0,2.0,1.0,4.0,8.0,0.0,11.0,4.0,3.0,1,False,True,False,2.0,55.0
1054.8622,2.0,1.0,4.0,8.0,3.0,11.0,4.0,4.0,1,False,True,False,2.0,55.0
1548.0,2.0,1.0,5.0,7.0,2.0,14.0,0.0,3.0,1,False,False,True,2.0,60.0
990.0,1.0,1.0,2.0,4.0,0.0,33.0,0.0,3.0,1,False,False,True,1.0,35.0
3358.0,4.0,3.0,7.0,7.0,2.0,31.0,2.0,0.0,1,False,False,True,4.0,190.0
1125.0,2.0,1.0,1.0,4.0,2.0,33.0,0.0,1.0,1,False,False,True,2.0,55.0
2970.0,4.0,1.0,6.0,13.0,3.0,14.0,0.0,3.0,1,False,False,True,4.0,130.0
3015.0,3.0,1.0,3.0,12.0,0.0,9.0,9.0,3.0,0,False,False,True,3.0,142.0
2520.0,3.0,1.0,2.0,8.0,3.0,16.0,9.0,3.0,1,False,False,True,3.0,145.0
1380.0,2.0,1.0,18.0,25.0,3.0,5.0,0.0,3.0,0,False,False,True,2.0,110.0
1845.0,3.0,2.0,4.0,10.0,3.0,11.0,0.0,3.0,0,False,False,True,3.0,85.0
2804.0,3.0,2.0,0.0,2.0,3.0,11.0,0.0,3.0,1,False,True,False,3.0,250.0
1302.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,1,True,False,False,2.0,130.0
1674.0,3.0,1.0,5.0,8.0,3.0,33.0,0.0,0.0,1,False,False,True,3.0,75.0
1305.0,2.0,1.0,7.0,8.0,2.0,9.0,0.0,1.0,1,False,False,True,2.0,60.0
1485.0,2.0,1.0,4.0,13.0,3.0,9.0,0.0,3.0,1,False,False,True,2.0,67.0
2925.0,3.0,3.0,4.0,8.0,0.0,11.0,8.0,3.0,0,False,False,True,3.0,120.0
3690.0,4.0,2.0,6.0,10.0,3.0,19.0,0.0,3.0,1,False,False,True,4.0,165.0
2475.0,3.0,2.0,9.0,13.0,3.0,19.0,2.0,3.0,1,False,False,True,3.0,115.0
1728.0,3.0,2.0,1.0,6.0,3.0,19.0,4.0,1.0,1,False,False,True,3.0,65.0
4788.0,4.0,1.0,3.0,12.0,3.0,9.0,0.0,3.0,0,False,False,True,4.0,260.0
3006.0,3.0,1.0,1.0,12.0,3.0,9.0,0.0,3.0,0,False,False,True,3.0,150.0
2916.0,3.0,1.0,3.0,12.0,3.0,9.0,9.0,3.0,0,False,False,True,3.0,140.0
3105.0,3.0,1.0,4.0,8.0,0.0,9.0,0.0,3.0,0,False,False,True,3.0,160.0
4329.0,4.0,1.0,4.0,12.0,3.0,16.0,0.0,3.0,1,False,False,True,4.0,235.0
7650.0,4.0,1.0,6.0,18.0,0.0,9.0,3.0,3.0,0,False,False,True,4.0,425.0
1300.0,3.0,1.0,4.0,11.0,3.0,18.0,2.0,0.0,1,False,False,True,3.0,76.0
1800.0,3.0,1.0,5.0,13.0,0.0,14.0,8.0,3.0,0,False,False,True,3.0,84.0
1629.0,4.0,3.0,4.0,8.0,0.0,11.0,8.0,4.0,1,False,False,True,3.0,125.0
1152.0,2.0,1.0,5.0,5.0,0.0,19.0,8.0,4.0,1,False,False,True,2.0,74.0
1494.0,2.0,1.0,2.0,13.0,0.0,14.0,8.0,3.0,1,False,False,True,2.0,75.0
1719.0,3.0,1.0,3.0,5.0,3.0,19.0,2.0,2.0,1,False,False,True,3.0,73.0
3915.0,4.0,2.0,4.0,6.0,0.0,14.0,8.0,4.0,1,False,False,True,4.0,225.0
1260.0,2.0,2.0,3.0,5.0,0.0,19.0,8.0,4.0,1,False,False,True,2.0,60.0
4383.0,4.0,2.0,6.0,12.0,3.0,11.0,0.0,3.0,1,False,False,True,4.0,212.0
2700.0,3.0,1.0,4.5,7.0,0.0,11.0,8.0,3.0,1,False,False,False,3.0,160.0
2610.0,3.0,1.0,4.0,8.0,0.0,11.0,4.0,4.0,1,False,False,True,3.0,116.0
2115.0,3.0,1.0,4.0,13.0,3.0,14.0,2.0,0.0,1,False,False,True,3.0,125.0
1215.0,2.0,1.0,0.0,4.0,3.0,16.0,0.0,0.0,1,False,False,True,2.0,85.0
1620.0,3.0,1.0,3.0,8.0,3.0,16.0,0.0,2.0,1,False,False,True,3.0,67.0
1089.0,2.0,1.0,3.0,5.0,3.0,11.0,0.0,1.0,1,True,False,False,2.0,53.0
1080.0,2.0,1.0,0.0,4.0,3.0,16.0,2.0,1.0,1,False,False,True,2.0,65.0
1845.0,3.0,1.0,2.0,9.0,3.0,16.0,0.0,0.0,1,False,False,True,3.0,78.0
1467.0,2.0,1.0,4.0,10.0,0.0,16.0,8.0,4.0,1,False,False,True,2.0,65.0
2475.0,3.0,1.0,6.0,13.0,3.0,19.0,0.0,3.0,1,False,False,True,3.0,115.0
2142.0,3.0,1.0,6.0,11.0,3.0,11.0,0.0,0.0,1,False,False,True,3.0,97.0
2142.0,3.0,1.0,3.0,7.0,3.0,11.0,0.0,2.0,1,False,False,True,3.0,95.0
2493.0,3.0,1.0,4.0,13.0,3.0,9.0,0.0,0.0,1,False,False,True,3.0,121.0
1485.0,2.0,1.0,4.0,8.0,3.0,16.0,0.0,0.0,1,False,False,True,2.0,68.0
594.0,2.0,1.0,3.0,9.0,3.0,9.0,0.0,0.0,1,True,False,False,2.0,65.0
2835.0,4.0,1.0,3.0,7.0,3.0,11.0,0.0,0.0,1,False,False,True,4.0,195.0
2070.0,4.0,1.0,1.0,1.0,3.0,16.0,0.0,2.0,1,False,False,True,4.0,315.0
4032.0,4.0,2.0,8.0,13.0,0.0,14.0,8.0,3.0,0,False,False,True,4.0,175.0
2502.0,3.0,1.0,3.0,5.0,3.0,16.0,0.0,0.0,1,False,False,True,3.0,160.0
2259.0,3.0,1.0,2.0,7.0,3.0,19.0,0.0,0.0,1,False,False,True,3.0,115.0
1683.0,2.0,1.0,3.0,13.0,0.0,19.0,8.0,3.0,0,False,False,True,2.0,74.82
3195.0,4.0,2.0,4.0,8.0,3.0,19.0,8.0,3.0,1,False,False,True,4.0,151.0
1377.0,2.0,1.0,5.0,8.0,0.0,14.0,0.0,3.0,1,False,True,False,2.0,65.0
1098.0,2.0,1.0,4.0,5.0,3.0,11.0,0.0,2.0,1,False,False,True,2.0,51.0
1593.0,2.0,1.0,4.0,8.0,0.0,19.0,8.0,3.0,1,False,False,True,2.0,64.0
1755.0,2.0,1.0,3.0,8.0,3.0,11.0,0.0,2.0,1,False,False,True,2.0,55.0
1278.0,2.0,1.0,2.0,8.0,3.0,19.0,0.0,2.0,1,False,False,True,2.0,65.0
1224.0,2.0,1.0,2.0,5.0,3.0,11.0,0.0,2.0,1,False,False,True,2.0,55.0
1305.0,2.0,1.0,2.0,8.0,2.0,11.0,0.0,2.0,1,False,False,True,2.0,58.0
1350.0,2.0,1.0,2.0,5.0,3.0,19.0,0.0,2.0,1,False,False,True,2.0,54.0
1377.0,2.0,1.0,2.0,6.0,2.0,19.0,0.0,2.0,1,False,False,True,2.0,65.0
1786.8074,2.0,1.0,6.0,6.0,3.0,14.0,0.0,2.0,1,False,True,False,3.0,130.0
2394.0,3.0,1.0,2.0,6.0,3.0,19.0,0.0,0.0,1,False,False,True,3.0,90.0
3915.0,3.0,1.0,5.0,6.0,2.0,5.0,0.0,3.0,1,False,False,True,4.0,250.0
4410.0,4.0,1.0,2.0,13.0,3.0,16.0,0.0,3.0,0,False,False,True,4.0,195.0
1620.0,2.0,1.0,2.0,13.0,3.0,19.0,0.0,0.0,1,False,False,True,3.0,82.0
3186.0,4.0,1.0,5.0,13.0,3.0,19.0,0.0,0.0,1,False,False,True,4.0,140.0
1449.0,2.0,2.0,4.0,6.0,2.0,11.0,0.0,1.0,1,False,False,True,2.0,65.0
1449.0,2.0,1.0,3.0,9.0,3.0,11.0,0.0,0.0,1,False,False,True,2.0,67.0
4401.0,6.0,1.0,4.0,7.0,0.0,19.0,8.0,4.0,1,False,False,True,4.0,370.0
1170.0,2.0,2.0,5.0,5.0,0.0,19.0,8.0,1.0,1,False,False,True,2.0,55.0
3240.0,4.0,3.0,10.0,13.0,0.0,14.0,8.0,4.0,1,False,False,True,4.0,210.0
2637.0,3.0,3.0,3.0,7.0,2.0,11.0,0.0,0.0,1,False,False,True,3.0,145.0
1764.0,3.0,1.0,1.0,5.0,3.0,19.0,0.0,2.0,1,False,False,True,3.0,80.0
2439.0,5.0,1.0,3.0,5.0,0.0,19.0,8.0,3.0,1,False,False,True,4.0,175.0
2187.0,3.0,1.0,5.0,13.0,0.0,19.0,8.0,3.0,0,False,False,True,3.0,100.0
2187.0,3.0,1.0,8.0,13.0,0.0,19.0,8.0,3.0,0,False,False,True,3.0,99.5
1683.0,2.0,1.0,8.0,13.0,0.0,19.0,8.0,3.0,0,False,False,True,2.0,67.32
2142.0,3.0,1.0,13.0,13.0,0.0,19.0,8.0,3.0,0,False,False,True,3.0,144.0
2142.0,3.0,1.0,3.0,9.0,0.0,19.0,8.0,3.0,1,False,False,True,3.0,110.0
2196.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,False,True,3.0,111.0
1152.0,2.0,1.0,5.0,5.0,0.0,19.0,8.0,4.0,1,False,False,True,3.0,74.0
1651.0,4.0,2.0,7.0,13.0,3.0,14.0,0.0,3.0,1,True,False,False,4.0,160.0
2187.0,3.0,2.0,10.0,12.0,0.0,19.0,8.0,3.0,1,False,False,True,3.0,108.0
1260.0,2.0,2.0,2.0,5.0,2.0,19.0,8.0,4.0,1,False,False,True,2.0,59.0
1620.0,2.0,1.0,3.0,5.0,3.0,19.0,0.0,2.0,1,False,False,True,3.0,71.0
2394.0,3.0,1.0,3.0,6.0,2.0,19.0,0.0,2.0,1,False,False,True,3.0,90.0
2025.0,3.0,1.0,3.0,5.0,2.0,14.0,0.0,1.0,1,False,False,True,3.0,78.0
882.0,2.0,1.0,5.0,8.0,2.0,14.0,8.0,3.0,1,False,True,False,2.0,57.0
1215.0,2.0,1.0,4.0,8.0,3.0,11.0,8.0,3.0,1,False,False,True,2.0,56.0
1233.0,2.0,1.0,4.0,5.0,3.0,19.0,0.0,2.0,1,False,False,True,2.0,65.0
2151.0,3.0,1.0,11.0,13.0,0.0,19.0,8.0,4.0,1,False,False,True,3.0,89.0
782.0,2.0,2.0,11.0,14.0,3.0,19.0,0.0,3.0,1,False,True,False,2.0,72.0
2160.0,3.0,1.0,2.0,13.0,0.0,19.0,8.0,3.0,0,False,False,True,3.0,92.2
1440.0,2.0,1.0,2.0,13.0,0.0,19.0,8.0,3.0,0,False,False,True,2.0,62.85
1413.0,2.0,3.0,4.0,12.0,0.0,19.0,8.0,4.0,1,False,False,True,2.0,72.0
2070.0,3.0,1.0,1.0,13.0,0.0,19.0,8.0,3.0,0,False,False,True,3.0,82.8
854.0,3.0,1.0,4.0,8.0,0.0,19.0,2.0,3.0,1,False,True,False,3.0,86.0
2142.0,3.0,1.0,3.0,7.0,3.0,19.0,8.0,3.0,1,False,False,True,3.0,85.0
810.0,2.0,1.0,4.0,7.0,1.0,19.0,8.0,0.0,1,False,False,False,2.0,60.0
1188.0,3.0,1.0,12.0,13.0,3.0,14.0,8.0,3.0,1,False,True,False,3.0,99.0
1296.0,3.0,1.0,10.0,13.0,3.0,14.0,4.0,0.0,1,False,True,False,3.0,110.0
1242.0,2.0,1.0,3.0,5.0,3.0,19.0,2.0,2.0,1,False,True,False,2.0,45.0
1494.0,2.0,1.0,0.0,11.0,3.0,19.0,0.0,0.0,1,False,False,True,2.0,87.0
1260.0,2.0,1.0,0.0,8.0,2.0,11.0,0.0,2.0,1,True,False,False,2.0,54.0
1890.0,3.0,1.0,3.0,14.0,0.0,19.0,0.0,3.0,0,False,True,False,3.0,75.6
1683.0,2.0,1.0,5.0,13.0,3.0,19.0,0.0,3.0,0,False,True,False,2.0,65.45
4158.0,4.0,2.0,14.0,17.0,0.0,14.0,0.0,3.0,0,False,False,True,4.0,208.0
1190.0,3.0,3.0,3.0,13.0,3.0,14.0,0.0,3.0,1,False,False,True,3.0,116.0
1530.0,2.0,1.0,10.0,12.0,3.0,16.0,0.0,3.0,0,False,False,True,2.0,62.9
3735.0,4.0,3.0,4.0,8.0,0.0,9.0,0.0,3.0,0,False,False,True,4.0,180.0
865.0,1.0,1.0,12.0,35.0,3.0,5.0,0.0,3.0,0,False,False,True,1.0,77.85
6750.0,4.0,2.0,3.0,19.0,3.0,16.0,0.0,3.0,0,False,False,True,4.0,357.0
1710.0,2.0,3.0,6.0,14.0,0.0,11.0,0.0,3.0,0,False,False,True,2.0,67.0
2205.0,3.0,3.0,4.0,12.0,3.0,0.0,0.0,3.0,0,False,False,True,3.0,80.0
2295.0,3.0,2.0,4.0,13.0,3.0,19.0,0.0,3.0,0,False,False,True,3.0,90.0
2040.0,3.0,2.0,5.0,8.0,3.0,14.0,0.0,3.0,0,False,False,True,3.0,82.0
2754.0,3.0,1.0,2.0,13.0,3.0,14.0,0.0,3.0,0,False,False,True,3.0,126.0
1950.0,3.0,2.0,3.0,14.0,3.0,14.0,0.0,3.0,0,False,False,True,3.0,79.0
1566.0,2.0,2.0,4.0,13.0,3.0,16.0,0.0,3.0,0,False,False,True,2.0,75.0
3060.0,3.0,3.0,9.0,13.0,0.0,9.0,0.0,3.0,0,False,False,True,3.0,148.0
2835.0,3.0,1.0,4.0,19.0,3.0,4.0,0.0,3.0,0,False,False,True,3.0,125.0
1890.0,3.0,1.0,4.0,14.0,0.0,19.0,0.0,3.0,0,False,False,True,3.0,75.6
1426.0,3.0,2.0,13.0,35.0,0.0,5.0,0.0,3.0,0,False,False,True,3.0,128.0
2367.0,3.0,1.0,4.0,19.0,3.0,19.0,0.0,3.0,0,False,False,True,3.0,92.5
1359.0,2.0,2.0,4.0,14.0,3.0,19.0,0.0,3.0,0,False,False,True,2.0,55.5
1089.0,3.0,2.0,3.0,8.0,3.0,14.0,0.0,0.0,1,False,False,True,3.0,91.0
1548.0,2.0,1.0,4.0,13.0,3.0,19.0,0.0,3.0,0,False,False,True,2.0,60.2
2511.0,3.0,3.0,8.0,20.0,0.0,14.0,0.0,3.0,0,False,False,True,3.0,111.0
1495.0,2.0,1.0,10.0,14.0,0.0,5.0,0.0,3.0,0,False,False,True,2.0,86.0
871.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,True,False,2.0,157.0
2900.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,True,False,3.0,110.0
1674.0,3.0,2.0,3.0,7.0,1.0,33.0,8.0,3.0,1,False,False,True,3.0,75.0
2718.0,4.0,2.0,6.0,13.0,0.0,9.0,0.0,3.0,1,False,False,True,3.0,110.0
2358.0,3.0,3.0,4.0,14.0,3.0,19.0,2.0,3.0,0,False,True,False,3.0,89.0
1875.0,3.0,2.0,7.0,25.0,0.0,5.0,0.0,3.0,0,False,False,True,3.0,173.0
1325.0,2.0,1.0,9.0,25.0,0.0,5.0,0.0,3.0,0,False,False,True,2.0,122.0
4842.0,4.0,2.0,11.0,13.0,3.0,11.0,0.0,3.0,1,False,False,True,4.0,215.0
4158.0,5.0,1.0,7.0,17.0,0.0,14.0,0.0,3.0,0,False,False,True,4.0,208.0
3789.0,5.0,2.0,7.0,13.0,0.0,11.0,9.0,3.0,0,False,False,True,4.0,179.0
4410.0,4.0,1.0,7.0,13.0,2.0,9.0,0.0,3.0,1,False,False,True,4.0,211.0
